InvoiceNo,StockCode,Description,InvoiceDate,Quantity,UnitPrice,TotalSales,CustomerID,Country,InvoiceDateOnly,SalesYear,SalesMonth,YearMonth,DayOfWeek,InvoiceHour
536488,47563A,RETRO LONGBOARD IRONING BOARD COVER,2010-12-01 12:31:00.000000 UTC,1,3.75,3.75,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,22372,AIRLINE BAG VINTAGE WORLD CHAMPION,2010-12-01 12:31:00.000000 UTC,1,4.25,4.25,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2010-12-01 12:31:00.000000 UTC,1,2.1,2.1,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,21190,PINK HEARTS PAPER GARLAND,2010-12-01 12:31:00.000000 UTC,1,1.65,1.65,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,2010-12-01 12:31:00.000000 UTC,1,2.55,2.55,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,21894,POTTING SHED SEED ENVELOPES,2010-12-01 12:31:00.000000 UTC,3,1.25,3.75,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,2010-12-01 12:31:00.000000 UTC,1,2.55,2.55,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,21370,MIRRORED WALL ART FOXY,2010-12-01 12:31:00.000000 UTC,2,6.35,12.7,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536488,22867,HAND WARMER BIRD DESIGN,2010-12-01 12:31:00.000000 UTC,1,2.1,2.1,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536500,22712,CARD DOLLY GIRL,2010-12-01 12:35:00.000000 UTC,12,0.42,5.04,17377,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536500,84029E,RED WOOLLY HOTTIE WHITE HEART.,2010-12-01 12:35:00.000000 UTC,2,3.75,7.5,17377,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536500,22900,SET 2 TEA TOWELS I LOVE LONDON,2010-12-01 12:35:00.000000 UTC,7,2.95,20.65,17377,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536500,22983,CARD BILLBOARD FONT,2010-12-01 12:35:00.000000 UTC,12,0.42,5.04,17377,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536500,21755,LOVE BUILDING BLOCK WORD,2010-12-01 12:35:00.000000 UTC,6,5.95,35.7,17377,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536500,22630,DOLLY GIRL LUNCH BOX,2010-12-01 12:35:00.000000 UTC,2,1.95,3.9,17377,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536500,21035,SET/2 RED RETROSPOT TEA TOWELS,2010-12-01 12:35:00.000000 UTC,3,2.95,8.85,17377,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536500,22616,PACK OF 12 LONDON TISSUES,2010-12-01 12:35:00.000000 UTC,12,0.29,3.48,17377,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536500,46000M,POLYESTER FILLER PAD 45x45cm,2010-12-01 12:35:00.000000 UTC,10,1.55,15.5,17377,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536500,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,2010-12-01 12:35:00.000000 UTC,3,2.95,8.85,17377,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536500,21622,VINTAGE UNION JACK CUSHION COVER,2010-12-01 12:35:00.000000 UTC,10,4.95,49.5,17377,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536500,21754,HOME BUILDING BLOCK WORD,2010-12-01 12:35:00.000000 UTC,6,5.95,35.7,17377,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536500,22113,GREY HEART HOT WATER BOTTLE,2010-12-01 12:35:00.000000 UTC,3,3.75,11.25,17377,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536500,22024,RAINY LADIES BIRTHDAY CARD,2010-12-01 12:35:00.000000 UTC,12,0.42,5.04,17377,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536500,21488,RED WHITE SCARF  HOT WATER BOTTLE,2010-12-01 12:35:00.000000 UTC,2,3.95,7.9,17377,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536502,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-01 12:36:00.000000 UTC,6,2.95,17.7,16552,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536502,22423,REGENCY CAKESTAND 3 TIER,2010-12-01 12:36:00.000000 UTC,2,12.75,25.5,16552,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536502,21441,BLUE BIRDHOUSE DECORATION,2010-12-01 12:36:00.000000 UTC,12,0.85,10.2,16552,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536502,84879,ASSORTED COLOUR BIRD ORNAMENT,2010-12-01 12:36:00.000000 UTC,16,1.69,27.04,16552,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536502,22784,LANTERN CREAM GAZEBO,2010-12-01 12:36:00.000000 UTC,3,4.95,14.85,16552,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536508,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,2010-12-01 12:38:00.000000 UTC,72,1.06,76.32,17181,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536508,21326,AGED GLASS SILVER T-LIGHT HOLDER,2010-12-01 12:38:00.000000 UTC,144,0.55,79.2,17181,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
C536506,22960,JAM MAKING SET WITH JARS,2010-12-01 12:38:00.000000 UTC,-6,4.25,-25.5,17897,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536514,22633,HAND WARMER UNION JACK,2010-12-01 12:40:00.000000 UTC,36,2.1,75.6,17951,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536514,22866,HAND WARMER SCOTTY DOG DESIGN,2010-12-01 12:40:00.000000 UTC,36,2.1,75.6,17951,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536514,22485,SET OF 2 WOODEN MARKET CRATES,2010-12-01 12:40:00.000000 UTC,4,12.75,51.0,17951,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536514,22865,HAND WARMER OWL DESIGN,2010-12-01 12:40:00.000000 UTC,36,2.1,75.6,17951,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536514,22807,SET OF 6 T-LIGHTS TOADSTOOLS,2010-12-01 12:40:00.000000 UTC,6,2.95,17.7,17951,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22633,HAND WARMER UNION JACK,2010-12-01 12:43:00.000000 UTC,3,2.1,6.3,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22917,HERB MARKER ROSEMARY,2010-12-01 12:43:00.000000 UTC,1,0.65,0.65,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22653,BUTTON BOX,2010-12-01 12:43:00.000000 UTC,1,1.95,1.95,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,21124,SET/10 BLUE POLKADOT PARTY CANDLES,2010-12-01 12:43:00.000000 UTC,1,1.25,1.25,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,20772,GARDEN PATH JOURNAL,2010-12-01 12:43:00.000000 UTC,1,2.55,2.55,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22760,"TRAY, BREAKFAST IN BED",2010-12-01 12:43:00.000000 UTC,1,12.75,12.75,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",2010-12-01 12:43:00.000000 UTC,1,2.95,2.95,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,21794,CLASSIC FRENCH STYLE BASKET NATURAL,2010-12-01 12:43:00.000000 UTC,1,6.75,6.75,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22812,PACK 3 BOXES CHRISTMAS PANNETONE,2010-12-01 12:43:00.000000 UTC,3,1.95,5.85,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22906,12 MESSAGE CARDS WITH ENVELOPES,2010-12-01 12:43:00.000000 UTC,6,1.65,9.9,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22197,SMALL POPCORN HOLDER,2010-12-01 12:43:00.000000 UTC,3,0.85,2.55,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,20754,RETROSPOT RED WASHING UP GLOVES,2010-12-01 12:43:00.000000 UTC,1,2.1,2.1,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22604,SET OF 4 NAPKIN CHARMS CUTLERY,2010-12-01 12:43:00.000000 UTC,3,2.55,7.65,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2010-12-01 12:43:00.000000 UTC,3,2.95,8.85,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22955,36 FOIL STAR CAKE CASES,2010-12-01 12:43:00.000000 UTC,2,2.1,4.2,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22905,CALENDAR IN SEASON DESIGN,2010-12-01 12:43:00.000000 UTC,2,2.95,5.9,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,21358,TOAST ITS - HAPPY BIRTHDAY,2010-12-01 12:43:00.000000 UTC,2,1.25,2.5,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,21588,RETROSPOT GIANT TUBE MATCHES,2010-12-01 12:43:00.000000 UTC,3,2.55,7.65,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,21122,SET/10 PINK POLKADOT PARTY CANDLES,2010-12-01 12:43:00.000000 UTC,1,1.25,1.25,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,2010-12-01 12:43:00.000000 UTC,1,2.1,2.1,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22583,PACK OF 6 HANDBAG GIFT BOXES,2010-12-01 12:43:00.000000 UTC,3,2.55,7.65,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,21486,PINK HEART DOTS HOT WATER BOTTLE,2010-12-01 12:43:00.000000 UTC,1,3.75,3.75,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22557,PLASTERS IN TIN VINTAGE PAISLEY,2010-12-01 12:43:00.000000 UTC,2,1.65,3.3,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22918,HERB MARKER PARSLEY,2010-12-01 12:43:00.000000 UTC,2,0.65,1.3,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,21123,SET/10 IVORY POLKADOT PARTY CANDLES,2010-12-01 12:43:00.000000 UTC,1,1.25,1.25,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22553,PLASTERS IN TIN SKULLS,2010-12-01 12:43:00.000000 UTC,1,1.65,1.65,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22643,SET OF 4 NAPKIN CHARMS LEAVES,2010-12-01 12:43:00.000000 UTC,4,2.55,10.2,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,21584,RETROSPOT SMALL TUBE MATCHES,2010-12-01 12:43:00.000000 UTC,12,1.65,19.8,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22092,BLUE PAISLEY TISSUE BOX,2010-12-01 12:43:00.000000 UTC,1,1.25,1.25,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,20707,CRAZY DAISY HEART DECORATION,2010-12-01 12:43:00.000000 UTC,1,1.25,1.25,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22904,CALENDAR PAPER CUT DESIGN,2010-12-01 12:43:00.000000 UTC,3,2.95,8.85,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22469,HEART OF WICKER SMALL,2010-12-01 12:43:00.000000 UTC,2,1.65,3.3,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22926,IVORY GIANT GARDEN THERMOMETER,2010-12-01 12:43:00.000000 UTC,1,5.95,5.95,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22919,HERB MARKER MINT,2010-12-01 12:43:00.000000 UTC,2,0.65,1.3,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22916,HERB MARKER THYME,2010-12-01 12:43:00.000000 UTC,1,0.65,0.65,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,21804,WHITE CHRISTMAS GARLAND STARS TREES,2010-12-01 12:43:00.000000 UTC,3,3.75,11.25,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22152,PLACE SETTING WHITE STAR,2010-12-01 12:43:00.000000 UTC,12,0.42,5.04,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22469,HEART OF WICKER SMALL,2010-12-01 12:43:00.000000 UTC,1,1.65,1.65,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22582,PACK OF 6 SWEETIE GIFT BOXES,2010-12-01 12:43:00.000000 UTC,2,2.55,5.1,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22642,SET OF 4 NAPKIN CHARMS STARS,2010-12-01 12:43:00.000000 UTC,4,2.55,10.2,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22754,SMALL RED BABUSHKA NOTEBOOK,2010-12-01 12:43:00.000000 UTC,1,0.85,0.85,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,21985,PACK OF 12 HEARTS DESIGN TISSUES,2010-12-01 12:43:00.000000 UTC,12,0.29,3.48,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,21867,PINK UNION JACK  LUGGAGE TAG,2010-12-01 12:43:00.000000 UTC,1,1.25,1.25,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,84596E,SMALL LICORICE DES PINK BOWL,2010-12-01 12:43:00.000000 UTC,1,1.25,1.25,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22501,PICNIC BASKET WICKER LARGE,2010-12-01 12:43:00.000000 UTC,1,9.95,9.95,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,21292,SMALL STRIPES CHOCOLATE GIFT BAG,2010-12-01 12:43:00.000000 UTC,16,0.85,13.6,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22096,PINK PAISLEY SQUARE TISSUE BOX,2010-12-01 12:43:00.000000 UTC,1,1.25,1.25,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,21175,GIN + TONIC DIET METAL SIGN,2010-12-01 12:43:00.000000 UTC,1,2.1,2.1,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,21427,SKULLS STORAGE BOX SMALL,2010-12-01 12:43:00.000000 UTC,2,2.1,4.2,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,21930,JUMBO STORAGE BAG SKULLS,2010-12-01 12:43:00.000000 UTC,1,1.95,1.95,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22151,PLACE SETTING WHITE HEART,2010-12-01 12:43:00.000000 UTC,14,0.42,5.88,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22241,GARLAND WOODEN HAPPY EASTER,2010-12-01 12:43:00.000000 UTC,2,1.25,2.5,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22956,36 FOIL HEART CAKE CASES,2010-12-01 12:43:00.000000 UTC,2,2.1,4.2,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,84378,SET OF 3 HEART COOKIE CUTTERS,2010-12-01 12:43:00.000000 UTC,1,1.25,1.25,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
536520,22921,HERB MARKER CHIVES,2010-12-01 12:43:00.000000 UTC,2,0.65,1.3,14729,United Kingdom,2010-12-01,2010,12,2010-12,Wednesday,12
